county_code,county,precinct_code,precinct,office,district,party,candidate,votes,pct
01,Aitkin,0015,BALL BLUFF TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,2,1.16
01,Aitkin,0015,BALL BLUFF TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0015,BALL BLUFF TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",1,0.58
01,Aitkin,0015,BALL BLUFF TWP,President,,WI,WRITE-IN**,1,0.58
01,Aitkin,0020,BALSAM TWP,President,,R,MITT ROMNEY AND PAUL RYAN,11,47.83
01,Aitkin,0020,BALSAM TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,12,52.17
01,Aitkin,0020,BALSAM TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,0,0.00
01,Aitkin,0020,BALSAM TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0020,BALSAM TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0020,BALSAM TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0020,BALSAM TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0020,BALSAM TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0020,BALSAM TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0020,BALSAM TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0020,BALSAM TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0025,BEAVER TWP,President,,R,MITT ROMNEY AND PAUL RYAN,13,30.95
01,Aitkin,0025,BEAVER TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,29,69.05
01,Aitkin,0025,BEAVER TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,0,0.00
01,Aitkin,0025,BEAVER TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0025,BEAVER TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0025,BEAVER TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0025,BEAVER TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0025,BEAVER TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0025,BEAVER TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0025,BEAVER TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0025,BEAVER TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0030,CLARK TWP,President,,R,MITT ROMNEY AND PAUL RYAN,35,37.23
01,Aitkin,0030,CLARK TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,55,58.51
01,Aitkin,0030,CLARK TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,2,2.13
01,Aitkin,0030,CLARK TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,1,1.06
01,Aitkin,0030,CLARK TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0030,CLARK TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0030,CLARK TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0030,CLARK TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,1,1.06
01,Aitkin,0030,CLARK TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0030,CLARK TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0030,CLARK TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0035,CORNISH TWP,President,,R,MITT ROMNEY AND PAUL RYAN,10,41.67
01,Aitkin,0035,CORNISH TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,12,50.00
01,Aitkin,0035,CORNISH TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,1,4.17
01,Aitkin,0035,CORNISH TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0035,CORNISH TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0035,CORNISH TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0035,CORNISH TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0035,CORNISH TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0035,CORNISH TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0035,CORNISH TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0035,CORNISH TWP,President,,WI,WRITE-IN**,1,4.17
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,R,MITT ROMNEY AND PAUL RYAN,9,37.50
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,DFL,BARACK OBAMA AND JOE BIDEN,15,62.50
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,LIB,GARY JOHNSON AND JIM GRAY,0,0.00
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0038,UNORG 47-24 (DAVIDSON UNORG),President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0040,FARM ISLAND TWP,President,,R,MITT ROMNEY AND PAUL RYAN,387,52.87
01,Aitkin,0040,FARM ISLAND TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,329,44.95
01,Aitkin,0040,FARM ISLAND TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,8,1.09
01,Aitkin,0040,FARM ISLAND TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0040,FARM ISLAND TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0040,FARM ISLAND TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0040,FARM ISLAND TWP,President,,GP,JILL STEIN AND CHERI HONKALA,1,0.14
01,Aitkin,0040,FARM ISLAND TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,2,0.27
01,Aitkin,0040,FARM ISLAND TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0040,FARM ISLAND TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",1,0.14
01,Aitkin,0040,FARM ISLAND TWP,President,,WI,WRITE-IN**,4,0.55
01,Aitkin,0045,FLEMING TWP,President,,R,MITT ROMNEY AND PAUL RYAN,115,52.75
01,Aitkin,0045,FLEMING TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,97,44.50
01,Aitkin,0045,FLEMING TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,2,0.92
01,Aitkin,0045,FLEMING TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,1,0.46
01,Aitkin,0045,FLEMING TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0045,FLEMING TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0045,FLEMING TWP,President,,GP,JILL STEIN AND CHERI HONKALA,2,0.92
01,Aitkin,0045,FLEMING TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0045,FLEMING TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0045,FLEMING TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0045,FLEMING TWP,President,,WI,WRITE-IN**,1,0.46
01,Aitkin,0050,GLEN TWP,President,,R,MITT ROMNEY AND PAUL RYAN,155,51.32
01,Aitkin,0050,GLEN TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,146,48.34
01,Aitkin,0050,GLEN TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,1,0.33
01,Aitkin,0050,GLEN TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0050,GLEN TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0050,GLEN TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0050,GLEN TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0050,GLEN TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0050,GLEN TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0050,GLEN TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0050,GLEN TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0055,HAUGEN TWP,President,,R,MITT ROMNEY AND PAUL RYAN,49,44.95
01,Aitkin,0055,HAUGEN TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,57,52.29
01,Aitkin,0055,HAUGEN TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,1,0.92
01,Aitkin,0055,HAUGEN TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0055,HAUGEN TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,1,0.92
01,Aitkin,0055,HAUGEN TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0055,HAUGEN TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0055,HAUGEN TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,1,0.92
01,Aitkin,0055,HAUGEN TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0055,HAUGEN TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0055,HAUGEN TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0060,HAZELTON TWP,President,,R,MITT ROMNEY AND PAUL RYAN,261,49.25
01,Aitkin,0060,HAZELTON TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,264,49.81
01,Aitkin,0060,HAZELTON TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,1,0.19
01,Aitkin,0060,HAZELTON TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0060,HAZELTON TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,1,0.19
01,Aitkin,0060,HAZELTON TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0060,HAZELTON TWP,President,,GP,JILL STEIN AND CHERI HONKALA,1,0.19
01,Aitkin,0060,HAZELTON TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,1,0.19
01,Aitkin,0060,HAZELTON TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0060,HAZELTON TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0060,HAZELTON TWP,President,,WI,WRITE-IN**,1,0.19
01,Aitkin,0065,HILL CITY,President,,R,MITT ROMNEY AND PAUL RYAN,106,40.77
01,Aitkin,0065,HILL CITY,President,,DFL,BARACK OBAMA AND JOE BIDEN,145,55.77
01,Aitkin,0065,HILL CITY,President,,LIB,GARY JOHNSON AND JIM GRAY,3,1.15
01,Aitkin,0065,HILL CITY,President,,SWP,JAMES HARRIS AND MAURA DELUCA,2,0.77
01,Aitkin,0065,HILL CITY,President,,CP,VIRGIL GOODE AND JIM CLYMER,1,0.38
01,Aitkin,0065,HILL CITY,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0065,HILL CITY,President,,GP,JILL STEIN AND CHERI HONKALA,1,0.38
01,Aitkin,0065,HILL CITY,President,,GR,JIM CARLSON AND GEORGE MCMAHON,2,0.77
01,Aitkin,0065,HILL CITY,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0065,HILL CITY,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0065,HILL CITY,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0070,HILL LAKE TWP,President,,R,MITT ROMNEY AND PAUL RYAN,102,42.86
01,Aitkin,0070,HILL LAKE TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,129,54.20
01,Aitkin,0070,HILL LAKE TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,2,0.84
01,Aitkin,0070,HILL LAKE TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0070,HILL LAKE TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,1,0.42
01,Aitkin,0070,HILL LAKE TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0070,HILL LAKE TWP,President,,GP,JILL STEIN AND CHERI HONKALA,4,1.68
01,Aitkin,0070,HILL LAKE TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0070,HILL LAKE TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0070,HILL LAKE TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0070,HILL LAKE TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0075,IDUN TWP,President,,R,MITT ROMNEY AND PAUL RYAN,59,49.58
01,Aitkin,0075,IDUN TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,58,48.74
01,Aitkin,0075,IDUN TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,1,0.84
01,Aitkin,0075,IDUN TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0075,IDUN TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0075,IDUN TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0075,IDUN TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0075,IDUN TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0075,IDUN TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0075,IDUN TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",1,0.84
01,Aitkin,0075,IDUN TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0080,JEVNE TWP,President,,R,MITT ROMNEY AND PAUL RYAN,86,54.43
01,Aitkin,0080,JEVNE TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,70,44.30
01,Aitkin,0080,JEVNE TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,1,0.63
01,Aitkin,0080,JEVNE TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0080,JEVNE TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0080,JEVNE TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0080,JEVNE TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0080,JEVNE TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0080,JEVNE TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0080,JEVNE TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",1,0.63
01,Aitkin,0080,JEVNE TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,R,MITT ROMNEY AND PAUL RYAN,13,61.90
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,DFL,BARACK OBAMA AND JOE BIDEN,8,38.10
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,LIB,GARY JOHNSON AND JIM GRAY,0,0.00
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0082,UNORG 45-24 (JEWETT UNORG),President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0085,KIMBERLY TWP,President,,R,MITT ROMNEY AND PAUL RYAN,60,55.05
01,Aitkin,0085,KIMBERLY TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,46,42.20
01,Aitkin,0085,KIMBERLY TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,2,1.83
01,Aitkin,0085,KIMBERLY TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0085,KIMBERLY TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0085,KIMBERLY TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0085,KIMBERLY TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0085,KIMBERLY TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,1,0.92
01,Aitkin,0085,KIMBERLY TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0085,KIMBERLY TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0085,KIMBERLY TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0090,LAKESIDE TWP,President,,R,MITT ROMNEY AND PAUL RYAN,154,50.83
01,Aitkin,0090,LAKESIDE TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,145,47.85
01,Aitkin,0090,LAKESIDE TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,1,0.33
01,Aitkin,0090,LAKESIDE TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0090,LAKESIDE TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0090,LAKESIDE TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0090,LAKESIDE TWP,President,,GP,JILL STEIN AND CHERI HONKALA,1,0.33
01,Aitkin,0090,LAKESIDE TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0090,LAKESIDE TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0090,LAKESIDE TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0090,LAKESIDE TWP,President,,WI,WRITE-IN**,2,0.66
01,Aitkin,0095,LEE TWP,President,,R,MITT ROMNEY AND PAUL RYAN,18,62.07
01,Aitkin,0095,LEE TWP,President,,DFL,BARACK OBAMA AND JOE BIDEN,10,34.48
01,Aitkin,0095,LEE TWP,President,,LIB,GARY JOHNSON AND JIM GRAY,1,3.45
01,Aitkin,0095,LEE TWP,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0095,LEE TWP,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0095,LEE TWP,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0095,LEE TWP,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0095,LEE TWP,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0095,LEE TWP,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0095,LEE TWP,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0095,LEE TWP,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0100,LIBBY TWP E,President,,R,MITT ROMNEY AND PAUL RYAN,14,70.00
01,Aitkin,0100,LIBBY TWP E,President,,DFL,BARACK OBAMA AND JOE BIDEN,6,30.00
01,Aitkin,0100,LIBBY TWP E,President,,LIB,GARY JOHNSON AND JIM GRAY,0,0.00
01,Aitkin,0100,LIBBY TWP E,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0100,LIBBY TWP E,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0100,LIBBY TWP E,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0100,LIBBY TWP E,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0100,LIBBY TWP E,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0100,LIBBY TWP E,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0100,LIBBY TWP E,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
01,Aitkin,0100,LIBBY TWP E,President,,WI,WRITE-IN**,0,0.00
01,Aitkin,0105,LIBBY TWP W,President,,R,MITT ROMNEY AND PAUL RYAN,5,31.25
01,Aitkin,0105,LIBBY TWP W,President,,DFL,BARACK OBAMA AND JOE BIDEN,10,62.50
01,Aitkin,0105,LIBBY TWP W,President,,LIB,GARY JOHNSON AND JIM GRAY,0,0.00
01,Aitkin,0105,LIBBY TWP W,President,,SWP,JAMES HARRIS AND MAURA DELUCA,0,0.00
01,Aitkin,0105,LIBBY TWP W,President,,CP,VIRGIL GOODE AND JIM CLYMER,0,0.00
01,Aitkin,0105,LIBBY TWP W,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0,0.00
01,Aitkin,0105,LIBBY TWP W,President,,GP,JILL STEIN AND CHERI HONKALA,0,0.00
01,Aitkin,0105,LIBBY TWP W,President,,GR,JIM CARLSON AND GEORGE MCMAHON,0,0.00
01,Aitkin,0105,LIBBY TWP W,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,0105,LIBBY TWP W,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0,0.00
