county_code,county,precinct_code,precinct,office,district,party,candidate,votes,pct
06,Big Stone,0040,FARM ISLAND TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0040,FARM ISLAND TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
06,Big Stone,0040,FARM ISLAND TWP,State Senator District 20,20,DFL,LYLE KOENEN,0,0
06,Big Stone,0040,FARM ISLAND TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,6,100
06,Big Stone,0045,FLEMING TWP,State Senator District 20,20,IP,LEON GREENSLIT,2,100
06,Big Stone,0045,FLEMING TWP,State Senator District 20,20,R,GREGG KULBERG,10,100
06,Big Stone,0045,FLEMING TWP,State Senator District 20,20,DFL,LYLE KOENEN,8,33.3333
06,Big Stone,0045,FLEMING TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,16,66.6667
06,Big Stone,0050,GLEN TWP,State Senator District 20,20,IP,LEON GREENSLIT,2,100
06,Big Stone,0050,GLEN TWP,State Senator District 20,20,R,GREGG KULBERG,8,100
06,Big Stone,0050,GLEN TWP,State Senator District 20,20,DFL,LYLE KOENEN,4,25
06,Big Stone,0050,GLEN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,12,75
06,Big Stone,0055,HAUGEN TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
06,Big Stone,0055,HAUGEN TWP,State Senator District 20,20,R,GREGG KULBERG,9,100
06,Big Stone,0055,HAUGEN TWP,State Senator District 20,20,DFL,LYLE KOENEN,2,28.5714
06,Big Stone,0055,HAUGEN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,5,71.4286
06,Big Stone,0056,MINDEN TWP P-2,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0056,MINDEN TWP P-2,State Senator District 20,20,R,GREGG KULBERG,0,0
06,Big Stone,0056,MINDEN TWP P-2,State Senator District 20,20,DFL,LYLE KOENEN,0,0
06,Big Stone,0056,MINDEN TWP P-2,State Senator District 20,20,DFL,JOHN SCHULTZ,2,100
06,Big Stone,0060,HAZELTON TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0060,HAZELTON TWP,State Senator District 20,20,R,GREGG KULBERG,4,100
06,Big Stone,0060,HAZELTON TWP,State Senator District 20,20,DFL,LYLE KOENEN,3,30
06,Big Stone,0060,HAZELTON TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,7,70
06,Big Stone,0065,HILL CITY,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0065,HILL CITY,State Senator District 20,20,R,GREGG KULBERG,7,100
06,Big Stone,0065,HILL CITY,State Senator District 20,20,DFL,LYLE KOENEN,0,0
06,Big Stone,0065,HILL CITY,State Senator District 20,20,DFL,JOHN SCHULTZ,8,100
06,Big Stone,0070,HILL LAKE TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
06,Big Stone,0070,HILL LAKE TWP,State Senator District 20,20,R,GREGG KULBERG,8,100
06,Big Stone,0070,HILL LAKE TWP,State Senator District 20,20,DFL,LYLE KOENEN,4,28.5714
06,Big Stone,0070,HILL LAKE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,10,71.4286
06,Big Stone,0075,IDUN TWP,State Senator District 20,20,IP,LEON GREENSLIT,2,100
06,Big Stone,0075,IDUN TWP,State Senator District 20,20,R,GREGG KULBERG,7,100
06,Big Stone,0075,IDUN TWP,State Senator District 20,20,DFL,LYLE KOENEN,7,43.75
06,Big Stone,0075,IDUN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,9,56.25
06,Big Stone,0080,JEVNE TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
06,Big Stone,0080,JEVNE TWP,State Senator District 20,20,R,GREGG KULBERG,18,100
06,Big Stone,0080,JEVNE TWP,State Senator District 20,20,DFL,LYLE KOENEN,9,26.4706
06,Big Stone,0080,JEVNE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,25,73.5294
06,Big Stone,0085,KIMBERLY TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
06,Big Stone,0085,KIMBERLY TWP,State Senator District 20,20,R,GREGG KULBERG,7,100
06,Big Stone,0085,KIMBERLY TWP,State Senator District 20,20,DFL,LYLE KOENEN,5,23.8095
06,Big Stone,0085,KIMBERLY TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,16,76.1905
06,Big Stone,0086,ORTONVILLE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0086,ORTONVILLE TWP,State Senator District 20,20,R,GREGG KULBERG,8,100
06,Big Stone,0086,ORTONVILLE TWP,State Senator District 20,20,DFL,LYLE KOENEN,2,16.6667
06,Big Stone,0086,ORTONVILLE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,10,83.3333
06,Big Stone,0090,LAKESIDE TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
06,Big Stone,0090,LAKESIDE TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
06,Big Stone,0090,LAKESIDE TWP,State Senator District 20,20,DFL,LYLE KOENEN,5,31.25
06,Big Stone,0090,LAKESIDE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,11,68.75
06,Big Stone,0095,LEE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0095,LEE TWP,State Senator District 20,20,R,GREGG KULBERG,8,100
06,Big Stone,0095,LEE TWP,State Senator District 20,20,DFL,LYLE KOENEN,7,22.5806
06,Big Stone,0095,LEE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,24,77.4194
06,Big Stone,0100,LIBBY TWP E,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0100,LIBBY TWP E,State Senator District 20,20,R,GREGG KULBERG,3,100
06,Big Stone,0100,LIBBY TWP E,State Senator District 20,20,DFL,LYLE KOENEN,3,75
06,Big Stone,0100,LIBBY TWP E,State Senator District 20,20,DFL,JOHN SCHULTZ,1,25
12,Chippewa,0005,AITKIN,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0005,AITKIN,State Senator District 20,20,R,GREGG KULBERG,0,0
12,Chippewa,0005,AITKIN,State Senator District 20,20,DFL,LYLE KOENEN,24,100
12,Chippewa,0005,AITKIN,State Senator District 20,20,DFL,JOHN SCHULTZ,0,0
12,Chippewa,0010,AITKIN TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
12,Chippewa,0010,AITKIN TWP,State Senator District 20,20,R,GREGG KULBERG,5,100
12,Chippewa,0010,AITKIN TWP,State Senator District 20,20,DFL,LYLE KOENEN,47,85.4545
12,Chippewa,0010,AITKIN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,8,14.5455
12,Chippewa,0015,BALL BLUFF TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0015,BALL BLUFF TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
12,Chippewa,0015,BALL BLUFF TWP,State Senator District 20,20,DFL,LYLE KOENEN,5,100
12,Chippewa,0015,BALL BLUFF TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,0,0
12,Chippewa,0020,BALSAM TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0020,BALSAM TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
12,Chippewa,0020,BALSAM TWP,State Senator District 20,20,DFL,LYLE KOENEN,4,80
12,Chippewa,0020,BALSAM TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,1,20
12,Chippewa,0025,BEAVER TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0025,BEAVER TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
12,Chippewa,0025,BEAVER TWP,State Senator District 20,20,DFL,LYLE KOENEN,36,90
12,Chippewa,0025,BEAVER TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,4,10
12,Chippewa,0030,CLARK TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0030,CLARK TWP,State Senator District 20,20,R,GREGG KULBERG,8,100
12,Chippewa,0030,CLARK TWP,State Senator District 20,20,DFL,LYLE KOENEN,10,83.3333
12,Chippewa,0030,CLARK TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,2,16.6667
12,Chippewa,0035,CORNISH TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
12,Chippewa,0035,CORNISH TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
12,Chippewa,0035,CORNISH TWP,State Senator District 20,20,DFL,LYLE KOENEN,17,77.2727
12,Chippewa,0035,CORNISH TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,5,22.7273
12,Chippewa,0040,FARM ISLAND TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0040,FARM ISLAND TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
12,Chippewa,0040,FARM ISLAND TWP,State Senator District 20,20,DFL,LYLE KOENEN,15,78.9474
12,Chippewa,0040,FARM ISLAND TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,4,21.0526
12,Chippewa,0045,FLEMING TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0045,FLEMING TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
12,Chippewa,0045,FLEMING TWP,State Senator District 20,20,DFL,LYLE KOENEN,16,100
12,Chippewa,0045,FLEMING TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,0,0
12,Chippewa,0050,GLEN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0050,GLEN TWP,State Senator District 20,20,R,GREGG KULBERG,3,100
12,Chippewa,0050,GLEN TWP,State Senator District 20,20,DFL,LYLE KOENEN,6,100
12,Chippewa,0050,GLEN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,0,0
12,Chippewa,0055,HAUGEN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0055,HAUGEN TWP,State Senator District 20,20,R,GREGG KULBERG,3,100
12,Chippewa,0055,HAUGEN TWP,State Senator District 20,20,DFL,LYLE KOENEN,13,81.25
12,Chippewa,0055,HAUGEN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,3,18.75
12,Chippewa,0060,HAZELTON TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0060,HAZELTON TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
12,Chippewa,0060,HAZELTON TWP,State Senator District 20,20,DFL,LYLE KOENEN,10,90.9091
12,Chippewa,0060,HAZELTON TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,1,9.0909
12,Chippewa,0065,HILL CITY,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0065,HILL CITY,State Senator District 20,20,R,GREGG KULBERG,0,0
12,Chippewa,0065,HILL CITY,State Senator District 20,20,DFL,LYLE KOENEN,17,85
12,Chippewa,0065,HILL CITY,State Senator District 20,20,DFL,JOHN SCHULTZ,3,15
12,Chippewa,0070,HILL LAKE TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
12,Chippewa,0070,HILL LAKE TWP,State Senator District 20,20,R,GREGG KULBERG,3,100
12,Chippewa,0070,HILL LAKE TWP,State Senator District 20,20,DFL,LYLE KOENEN,31,88.5714
12,Chippewa,0070,HILL LAKE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,4,11.4286
12,Chippewa,0075,IDUN TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
12,Chippewa,0075,IDUN TWP,State Senator District 20,20,R,GREGG KULBERG,24,100
12,Chippewa,0075,IDUN TWP,State Senator District 20,20,DFL,LYLE KOENEN,68,94.4444
12,Chippewa,0075,IDUN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,4,5.5556
12,Chippewa,0090,LAKESIDE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0090,LAKESIDE TWP,State Senator District 20,20,R,GREGG KULBERG,13,100
12,Chippewa,0090,LAKESIDE TWP,State Senator District 20,20,DFL,LYLE KOENEN,50,81.9672
12,Chippewa,0090,LAKESIDE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,11,18.0328
12,Chippewa,0105,LIBBY TWP W,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0105,LIBBY TWP W,State Senator District 20,20,R,GREGG KULBERG,3,100
12,Chippewa,0105,LIBBY TWP W,State Senator District 20,20,DFL,LYLE KOENEN,3,60
12,Chippewa,0105,LIBBY TWP W,State Senator District 20,20,DFL,JOHN SCHULTZ,2,40
12,Chippewa,0110,LOGAN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0110,LOGAN TWP,State Senator District 20,20,R,GREGG KULBERG,2,100
12,Chippewa,0110,LOGAN TWP,State Senator District 20,20,DFL,LYLE KOENEN,9,100
12,Chippewa,0110,LOGAN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,0,0
12,Chippewa,0115,MCGRATH,State Senator District 20,20,IP,LEON GREENSLIT,1,100
12,Chippewa,0115,MCGRATH,State Senator District 20,20,R,GREGG KULBERG,0,0
12,Chippewa,0115,MCGRATH,State Senator District 20,20,DFL,LYLE KOENEN,24,75
12,Chippewa,0115,MCGRATH,State Senator District 20,20,DFL,JOHN SCHULTZ,8,25
12,Chippewa,0120,MCGREGOR,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0120,MCGREGOR,State Senator District 20,20,R,GREGG KULBERG,4,100
12,Chippewa,0120,MCGREGOR,State Senator District 20,20,DFL,LYLE KOENEN,14,87.5
12,Chippewa,0120,MCGREGOR,State Senator District 20,20,DFL,JOHN SCHULTZ,2,12.5
12,Chippewa,0125,MCGREGOR TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0125,MCGREGOR TWP,State Senator District 20,20,R,GREGG KULBERG,2,100
12,Chippewa,0125,MCGREGOR TWP,State Senator District 20,20,DFL,LYLE KOENEN,10,76.9231
12,Chippewa,0125,MCGREGOR TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,3,23.0769
12,Chippewa,0130,MACVILLE TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
12,Chippewa,0130,MACVILLE TWP,State Senator District 20,20,R,GREGG KULBERG,3,100
12,Chippewa,0130,MACVILLE TWP,State Senator District 20,20,DFL,LYLE KOENEN,22,91.6667
12,Chippewa,0130,MACVILLE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,2,8.3333
12,Chippewa,0135,MALMO TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0135,MALMO TWP,State Senator District 20,20,R,GREGG KULBERG,2,100
12,Chippewa,0135,MALMO TWP,State Senator District 20,20,DFL,LYLE KOENEN,11,78.5714
12,Chippewa,0135,MALMO TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,3,21.4286
37,Lac Qui Parle,0005,AITKIN,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0005,AITKIN,State Senator District 20,20,R,GREGG KULBERG,2,100
37,Lac Qui Parle,0005,AITKIN,State Senator District 20,20,DFL,LYLE KOENEN,6,50
37,Lac Qui Parle,0005,AITKIN,State Senator District 20,20,DFL,JOHN SCHULTZ,6,50
37,Lac Qui Parle,0010,AITKIN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0010,AITKIN TWP,State Senator District 20,20,R,GREGG KULBERG,4,100
37,Lac Qui Parle,0010,AITKIN TWP,State Senator District 20,20,DFL,LYLE KOENEN,0,0
37,Lac Qui Parle,0010,AITKIN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,0,0
37,Lac Qui Parle,0015,BALL BLUFF TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0015,BALL BLUFF TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
37,Lac Qui Parle,0015,BALL BLUFF TWP,State Senator District 20,20,DFL,LYLE KOENEN,2,33.3333
37,Lac Qui Parle,0015,BALL BLUFF TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,4,66.6667
37,Lac Qui Parle,0020,BALSAM TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
37,Lac Qui Parle,0020,BALSAM TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
37,Lac Qui Parle,0020,BALSAM TWP,State Senator District 20,20,DFL,LYLE KOENEN,12,85.7143
37,Lac Qui Parle,0020,BALSAM TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,2,14.2857
37,Lac Qui Parle,0025,BEAVER TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0025,BEAVER TWP,State Senator District 20,20,R,GREGG KULBERG,4,100
37,Lac Qui Parle,0025,BEAVER TWP,State Senator District 20,20,DFL,LYLE KOENEN,5,33.3333
37,Lac Qui Parle,0025,BEAVER TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,10,66.6667
37,Lac Qui Parle,0030,CLARK TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0030,CLARK TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
37,Lac Qui Parle,0030,CLARK TWP,State Senator District 20,20,DFL,LYLE KOENEN,12,70.5882
37,Lac Qui Parle,0030,CLARK TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,5,29.4118
37,Lac Qui Parle,0035,CORNISH TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0035,CORNISH TWP,State Senator District 20,20,R,GREGG KULBERG,5,100
37,Lac Qui Parle,0035,CORNISH TWP,State Senator District 20,20,DFL,LYLE KOENEN,9,100
37,Lac Qui Parle,0035,CORNISH TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,0,0
37,Lac Qui Parle,0040,FARM ISLAND TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0040,FARM ISLAND TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
37,Lac Qui Parle,0040,FARM ISLAND TWP,State Senator District 20,20,DFL,LYLE KOENEN,13,81.25
37,Lac Qui Parle,0040,FARM ISLAND TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,3,18.75
37,Lac Qui Parle,0045,FLEMING TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
37,Lac Qui Parle,0045,FLEMING TWP,State Senator District 20,20,R,GREGG KULBERG,15,100
37,Lac Qui Parle,0045,FLEMING TWP,State Senator District 20,20,DFL,LYLE KOENEN,61,83.5616
37,Lac Qui Parle,0045,FLEMING TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,12,16.4384
37,Lac Qui Parle,0060,HAZELTON TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0060,HAZELTON TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
37,Lac Qui Parle,0060,HAZELTON TWP,State Senator District 20,20,DFL,LYLE KOENEN,3,50
37,Lac Qui Parle,0060,HAZELTON TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,3,50
37,Lac Qui Parle,0065,HILL CITY,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0065,HILL CITY,State Senator District 20,20,R,GREGG KULBERG,4,100
37,Lac Qui Parle,0065,HILL CITY,State Senator District 20,20,DFL,LYLE KOENEN,4,44.4444
37,Lac Qui Parle,0065,HILL CITY,State Senator District 20,20,DFL,JOHN SCHULTZ,5,55.5556
37,Lac Qui Parle,0070,HILL LAKE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0070,HILL LAKE TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
37,Lac Qui Parle,0070,HILL LAKE TWP,State Senator District 20,20,DFL,LYLE KOENEN,7,53.8462
37,Lac Qui Parle,0070,HILL LAKE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,6,46.1538
37,Lac Qui Parle,0075,IDUN TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
37,Lac Qui Parle,0075,IDUN TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
37,Lac Qui Parle,0075,IDUN TWP,State Senator District 20,20,DFL,LYLE KOENEN,6,66.6667
37,Lac Qui Parle,0075,IDUN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,3,33.3333
37,Lac Qui Parle,0080,JEVNE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0080,JEVNE TWP,State Senator District 20,20,R,GREGG KULBERG,2,100
37,Lac Qui Parle,0080,JEVNE TWP,State Senator District 20,20,DFL,LYLE KOENEN,11,68.75
37,Lac Qui Parle,0080,JEVNE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,5,31.25
37,Lac Qui Parle,0085,KIMBERLY TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0085,KIMBERLY TWP,State Senator District 20,20,R,GREGG KULBERG,2,100
37,Lac Qui Parle,0085,KIMBERLY TWP,State Senator District 20,20,DFL,LYLE KOENEN,13,86.6667
37,Lac Qui Parle,0085,KIMBERLY TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,2,13.3333
37,Lac Qui Parle,0090,LAKESIDE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0090,LAKESIDE TWP,State Senator District 20,20,R,GREGG KULBERG,3,100
37,Lac Qui Parle,0090,LAKESIDE TWP,State Senator District 20,20,DFL,LYLE KOENEN,4,50
37,Lac Qui Parle,0090,LAKESIDE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,4,50
37,Lac Qui Parle,0095,LEE TWP,State Senator District 20,20,IP,LEON GREENSLIT,3,100
37,Lac Qui Parle,0095,LEE TWP,State Senator District 20,20,R,GREGG KULBERG,19,100
37,Lac Qui Parle,0095,LEE TWP,State Senator District 20,20,DFL,LYLE KOENEN,44,75.8621
37,Lac Qui Parle,0095,LEE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,14,24.1379
37,Lac Qui Parle,0110,LOGAN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0110,LOGAN TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
37,Lac Qui Parle,0110,LOGAN TWP,State Senator District 20,20,DFL,LYLE KOENEN,6,60
37,Lac Qui Parle,0110,LOGAN TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,4,40
37,Lac Qui Parle,0115,MCGRATH,State Senator District 20,20,IP,LEON GREENSLIT,1,100
37,Lac Qui Parle,0115,MCGRATH,State Senator District 20,20,R,GREGG KULBERG,1,100
37,Lac Qui Parle,0115,MCGRATH,State Senator District 20,20,DFL,LYLE KOENEN,2,33.3333
37,Lac Qui Parle,0115,MCGRATH,State Senator District 20,20,DFL,JOHN SCHULTZ,4,66.6667
37,Lac Qui Parle,0120,MCGREGOR,State Senator District 20,20,IP,LEON GREENSLIT,1,100
37,Lac Qui Parle,0120,MCGREGOR,State Senator District 20,20,R,GREGG KULBERG,4,100
37,Lac Qui Parle,0120,MCGREGOR,State Senator District 20,20,DFL,LYLE KOENEN,4,40
37,Lac Qui Parle,0120,MCGREGOR,State Senator District 20,20,DFL,JOHN SCHULTZ,6,60
37,Lac Qui Parle,0125,MCGREGOR TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,100
37,Lac Qui Parle,0125,MCGREGOR TWP,State Senator District 20,20,R,GREGG KULBERG,2,100
37,Lac Qui Parle,0125,MCGREGOR TWP,State Senator District 20,20,DFL,LYLE KOENEN,9,69.2308
37,Lac Qui Parle,0125,MCGREGOR TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,4,30.7692
37,Lac Qui Parle,0130,MACVILLE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0130,MACVILLE TWP,State Senator District 20,20,R,GREGG KULBERG,1,100
37,Lac Qui Parle,0130,MACVILLE TWP,State Senator District 20,20,DFL,LYLE KOENEN,0,0
37,Lac Qui Parle,0130,MACVILLE TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,3,100
37,Lac Qui Parle,0135,MALMO TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0135,MALMO TWP,State Senator District 20,20,R,GREGG KULBERG,2,100
37,Lac Qui Parle,0135,MALMO TWP,State Senator District 20,20,DFL,LYLE KOENEN,0,0
37,Lac Qui Parle,0135,MALMO TWP,State Senator District 20,20,DFL,JOHN SCHULTZ,5,100
