county_code,county,precinct_code,precinct,office,district,party,candidate,votes,pct
06,Big Stone,0031,BEARDSLEY,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0035,CORNISH TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,3.3333
06,Big Stone,0035,CORNISH TWP,State Senator District 20,20,R,GREGG KULBERG,9,30
06,Big Stone,0035,CORNISH TWP,State Senator District 20,20,DFL,LYLE KOENEN,20,66.6667
06,Big Stone,0035,CORNISH TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0040,FARM ISLAND TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0040,FARM ISLAND TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
06,Big Stone,0040,FARM ISLAND TWP,State Senator District 20,20,DFL,LYLE KOENEN,4,100
06,Big Stone,0040,FARM ISLAND TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0045,FLEMING TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,2.5
06,Big Stone,0045,FLEMING TWP,State Senator District 20,20,R,GREGG KULBERG,16,40
06,Big Stone,0045,FLEMING TWP,State Senator District 20,20,DFL,LYLE KOENEN,23,57.5
06,Big Stone,0045,FLEMING TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0050,GLEN TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,2.0833
06,Big Stone,0050,GLEN TWP,State Senator District 20,20,R,GREGG KULBERG,23,47.9167
06,Big Stone,0050,GLEN TWP,State Senator District 20,20,DFL,LYLE KOENEN,24,50
06,Big Stone,0050,GLEN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0055,HAUGEN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0055,HAUGEN TWP,State Senator District 20,20,R,GREGG KULBERG,13,59.0909
06,Big Stone,0055,HAUGEN TWP,State Senator District 20,20,DFL,LYLE KOENEN,9,40.9091
06,Big Stone,0055,HAUGEN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0056,MINDEN TWP P-2,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0056,MINDEN TWP P-2,State Senator District 20,20,R,GREGG KULBERG,0,0
06,Big Stone,0056,MINDEN TWP P-2,State Senator District 20,20,DFL,LYLE KOENEN,2,100
06,Big Stone,0056,MINDEN TWP P-2,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0060,HAZELTON TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,6.6667
06,Big Stone,0060,HAZELTON TWP,State Senator District 20,20,R,GREGG KULBERG,7,46.6667
06,Big Stone,0060,HAZELTON TWP,State Senator District 20,20,DFL,LYLE KOENEN,7,46.6667
06,Big Stone,0060,HAZELTON TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0065,HILL CITY,State Senator District 20,20,IP,LEON GREENSLIT,2,9.0909
06,Big Stone,0065,HILL CITY,State Senator District 20,20,R,GREGG KULBERG,13,59.0909
06,Big Stone,0065,HILL CITY,State Senator District 20,20,DFL,LYLE KOENEN,7,31.8182
06,Big Stone,0065,HILL CITY,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0070,HILL LAKE TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,3.4483
06,Big Stone,0070,HILL LAKE TWP,State Senator District 20,20,R,GREGG KULBERG,21,72.4138
06,Big Stone,0070,HILL LAKE TWP,State Senator District 20,20,DFL,LYLE KOENEN,6,20.6897
06,Big Stone,0070,HILL LAKE TWP,State Senator District 20,20,WI,WRITE-IN**,1,3.4483
06,Big Stone,0075,IDUN TWP,State Senator District 20,20,IP,LEON GREENSLIT,2,8.3333
06,Big Stone,0075,IDUN TWP,State Senator District 20,20,R,GREGG KULBERG,10,41.6667
06,Big Stone,0075,IDUN TWP,State Senator District 20,20,DFL,LYLE KOENEN,12,50
06,Big Stone,0075,IDUN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0080,JEVNE TWP,State Senator District 20,20,IP,LEON GREENSLIT,4,3.0303
06,Big Stone,0080,JEVNE TWP,State Senator District 20,20,R,GREGG KULBERG,68,51.5152
06,Big Stone,0080,JEVNE TWP,State Senator District 20,20,DFL,LYLE KOENEN,60,45.4545
06,Big Stone,0080,JEVNE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0085,KIMBERLY TWP,State Senator District 20,20,IP,LEON GREENSLIT,5,7.0423
06,Big Stone,0085,KIMBERLY TWP,State Senator District 20,20,R,GREGG KULBERG,36,50.7042
06,Big Stone,0085,KIMBERLY TWP,State Senator District 20,20,DFL,LYLE KOENEN,30,42.2535
06,Big Stone,0085,KIMBERLY TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0086,ORTONVILLE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
06,Big Stone,0086,ORTONVILLE TWP,State Senator District 20,20,R,GREGG KULBERG,13,52
06,Big Stone,0086,ORTONVILLE TWP,State Senator District 20,20,DFL,LYLE KOENEN,12,48
06,Big Stone,0086,ORTONVILLE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0090,LAKESIDE TWP,State Senator District 20,20,IP,LEON GREENSLIT,2,11.1111
06,Big Stone,0090,LAKESIDE TWP,State Senator District 20,20,R,GREGG KULBERG,6,33.3333
06,Big Stone,0090,LAKESIDE TWP,State Senator District 20,20,DFL,LYLE KOENEN,10,55.5556
06,Big Stone,0090,LAKESIDE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0095,LEE TWP,State Senator District 20,20,IP,LEON GREENSLIT,3,6
06,Big Stone,0095,LEE TWP,State Senator District 20,20,R,GREGG KULBERG,16,32
06,Big Stone,0095,LEE TWP,State Senator District 20,20,DFL,LYLE KOENEN,31,62
06,Big Stone,0095,LEE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
06,Big Stone,0100,LIBBY TWP E,State Senator District 20,20,IP,LEON GREENSLIT,1,14.2857
06,Big Stone,0100,LIBBY TWP E,State Senator District 20,20,R,GREGG KULBERG,4,57.1429
06,Big Stone,0100,LIBBY TWP E,State Senator District 20,20,DFL,LYLE KOENEN,2,28.5714
06,Big Stone,0100,LIBBY TWP E,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0005,AITKIN,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0005,AITKIN,State Senator District 20,20,R,GREGG KULBERG,2,4.7619
12,Chippewa,0005,AITKIN,State Senator District 20,20,DFL,LYLE KOENEN,40,95.2381
12,Chippewa,0005,AITKIN,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0010,AITKIN TWP,State Senator District 20,20,IP,LEON GREENSLIT,5,3.5971
12,Chippewa,0010,AITKIN TWP,State Senator District 20,20,R,GREGG KULBERG,41,29.4964
12,Chippewa,0010,AITKIN TWP,State Senator District 20,20,DFL,LYLE KOENEN,93,66.9065
12,Chippewa,0010,AITKIN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0015,BALL BLUFF TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0015,BALL BLUFF TWP,State Senator District 20,20,R,GREGG KULBERG,2,12.5
12,Chippewa,0015,BALL BLUFF TWP,State Senator District 20,20,DFL,LYLE KOENEN,14,87.5
12,Chippewa,0015,BALL BLUFF TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0020,BALSAM TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0020,BALSAM TWP,State Senator District 20,20,R,GREGG KULBERG,9,45
12,Chippewa,0020,BALSAM TWP,State Senator District 20,20,DFL,LYLE KOENEN,11,55
12,Chippewa,0020,BALSAM TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0025,BEAVER TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,0.9804
12,Chippewa,0025,BEAVER TWP,State Senator District 20,20,R,GREGG KULBERG,18,17.6471
12,Chippewa,0025,BEAVER TWP,State Senator District 20,20,DFL,LYLE KOENEN,83,81.3725
12,Chippewa,0025,BEAVER TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0030,CLARK TWP,State Senator District 20,20,IP,LEON GREENSLIT,2,6.6667
12,Chippewa,0030,CLARK TWP,State Senator District 20,20,R,GREGG KULBERG,11,36.6667
12,Chippewa,0030,CLARK TWP,State Senator District 20,20,DFL,LYLE KOENEN,17,56.6667
12,Chippewa,0030,CLARK TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0035,CORNISH TWP,State Senator District 20,20,IP,LEON GREENSLIT,2,4.2553
12,Chippewa,0035,CORNISH TWP,State Senator District 20,20,R,GREGG KULBERG,7,14.8936
12,Chippewa,0035,CORNISH TWP,State Senator District 20,20,DFL,LYLE KOENEN,38,80.8511
12,Chippewa,0035,CORNISH TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0040,FARM ISLAND TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,3.0303
12,Chippewa,0040,FARM ISLAND TWP,State Senator District 20,20,R,GREGG KULBERG,0,0
12,Chippewa,0040,FARM ISLAND TWP,State Senator District 20,20,DFL,LYLE KOENEN,32,96.9697
12,Chippewa,0040,FARM ISLAND TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0045,FLEMING TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0045,FLEMING TWP,State Senator District 20,20,R,GREGG KULBERG,17,48.5714
12,Chippewa,0045,FLEMING TWP,State Senator District 20,20,DFL,LYLE KOENEN,18,51.4286
12,Chippewa,0045,FLEMING TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0050,GLEN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0050,GLEN TWP,State Senator District 20,20,R,GREGG KULBERG,1,9.0909
12,Chippewa,0050,GLEN TWP,State Senator District 20,20,DFL,LYLE KOENEN,10,90.9091
12,Chippewa,0050,GLEN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0055,HAUGEN TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,4
12,Chippewa,0055,HAUGEN TWP,State Senator District 20,20,R,GREGG KULBERG,5,20
12,Chippewa,0055,HAUGEN TWP,State Senator District 20,20,DFL,LYLE KOENEN,19,76
12,Chippewa,0055,HAUGEN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0060,HAZELTON TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0060,HAZELTON TWP,State Senator District 20,20,R,GREGG KULBERG,6,23.0769
12,Chippewa,0060,HAZELTON TWP,State Senator District 20,20,DFL,LYLE KOENEN,20,76.9231
12,Chippewa,0060,HAZELTON TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0065,HILL CITY,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0065,HILL CITY,State Senator District 20,20,R,GREGG KULBERG,6,20.6897
12,Chippewa,0065,HILL CITY,State Senator District 20,20,DFL,LYLE KOENEN,23,79.3103
12,Chippewa,0065,HILL CITY,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0070,HILL LAKE TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,1.8182
12,Chippewa,0070,HILL LAKE TWP,State Senator District 20,20,R,GREGG KULBERG,8,14.5455
12,Chippewa,0070,HILL LAKE TWP,State Senator District 20,20,DFL,LYLE KOENEN,46,83.6364
12,Chippewa,0070,HILL LAKE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0075,IDUN TWP,State Senator District 20,20,IP,LEON GREENSLIT,4,1.8433
12,Chippewa,0075,IDUN TWP,State Senator District 20,20,R,GREGG KULBERG,70,32.2581
12,Chippewa,0075,IDUN TWP,State Senator District 20,20,DFL,LYLE KOENEN,143,65.8986
12,Chippewa,0075,IDUN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0090,LAKESIDE TWP,State Senator District 20,20,IP,LEON GREENSLIT,3,1.4493
12,Chippewa,0090,LAKESIDE TWP,State Senator District 20,20,R,GREGG KULBERG,79,38.1643
12,Chippewa,0090,LAKESIDE TWP,State Senator District 20,20,DFL,LYLE KOENEN,125,60.3865
12,Chippewa,0090,LAKESIDE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0105,LIBBY TWP W,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0105,LIBBY TWP W,State Senator District 20,20,R,GREGG KULBERG,16,100
12,Chippewa,0105,LIBBY TWP W,State Senator District 20,20,DFL,LYLE KOENEN,0,0
12,Chippewa,0105,LIBBY TWP W,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0110,LOGAN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0110,LOGAN TWP,State Senator District 20,20,R,GREGG KULBERG,22,64.7059
12,Chippewa,0110,LOGAN TWP,State Senator District 20,20,DFL,LYLE KOENEN,12,35.2941
12,Chippewa,0110,LOGAN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0115,MCGRATH,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0115,MCGRATH,State Senator District 20,20,R,GREGG KULBERG,36,37.8947
12,Chippewa,0115,MCGRATH,State Senator District 20,20,DFL,LYLE KOENEN,59,62.1053
12,Chippewa,0115,MCGRATH,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0120,MCGREGOR,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0120,MCGREGOR,State Senator District 20,20,R,GREGG KULBERG,14,35.8974
12,Chippewa,0120,MCGREGOR,State Senator District 20,20,DFL,LYLE KOENEN,25,64.1026
12,Chippewa,0120,MCGREGOR,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0125,MCGREGOR TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0125,MCGREGOR TWP,State Senator District 20,20,R,GREGG KULBERG,11,35.4839
12,Chippewa,0125,MCGREGOR TWP,State Senator District 20,20,DFL,LYLE KOENEN,20,64.5161
12,Chippewa,0125,MCGREGOR TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0130,MACVILLE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0130,MACVILLE TWP,State Senator District 20,20,R,GREGG KULBERG,4,11.1111
12,Chippewa,0130,MACVILLE TWP,State Senator District 20,20,DFL,LYLE KOENEN,32,88.8889
12,Chippewa,0130,MACVILLE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
12,Chippewa,0135,MALMO TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
12,Chippewa,0135,MALMO TWP,State Senator District 20,20,R,GREGG KULBERG,20,62.5
12,Chippewa,0135,MALMO TWP,State Senator District 20,20,DFL,LYLE KOENEN,12,37.5
12,Chippewa,0135,MALMO TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0005,AITKIN,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0005,AITKIN,State Senator District 20,20,R,GREGG KULBERG,9,50
37,Lac Qui Parle,0005,AITKIN,State Senator District 20,20,DFL,LYLE KOENEN,9,50
37,Lac Qui Parle,0005,AITKIN,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0010,AITKIN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0010,AITKIN TWP,State Senator District 20,20,R,GREGG KULBERG,3,75
37,Lac Qui Parle,0010,AITKIN TWP,State Senator District 20,20,DFL,LYLE KOENEN,1,25
37,Lac Qui Parle,0010,AITKIN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0015,BALL BLUFF TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0015,BALL BLUFF TWP,State Senator District 20,20,R,GREGG KULBERG,5,35.7143
37,Lac Qui Parle,0015,BALL BLUFF TWP,State Senator District 20,20,DFL,LYLE KOENEN,9,64.2857
37,Lac Qui Parle,0015,BALL BLUFF TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0020,BALSAM TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,3.7037
37,Lac Qui Parle,0020,BALSAM TWP,State Senator District 20,20,R,GREGG KULBERG,4,14.8148
37,Lac Qui Parle,0020,BALSAM TWP,State Senator District 20,20,DFL,LYLE KOENEN,22,81.4815
37,Lac Qui Parle,0020,BALSAM TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0025,BEAVER TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0025,BEAVER TWP,State Senator District 20,20,R,GREGG KULBERG,15,45.4545
37,Lac Qui Parle,0025,BEAVER TWP,State Senator District 20,20,DFL,LYLE KOENEN,18,54.5455
37,Lac Qui Parle,0025,BEAVER TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0030,CLARK TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,3.8462
37,Lac Qui Parle,0030,CLARK TWP,State Senator District 20,20,R,GREGG KULBERG,1,3.8462
37,Lac Qui Parle,0030,CLARK TWP,State Senator District 20,20,DFL,LYLE KOENEN,24,92.3077
37,Lac Qui Parle,0030,CLARK TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0035,CORNISH TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0035,CORNISH TWP,State Senator District 20,20,R,GREGG KULBERG,20,55.5556
37,Lac Qui Parle,0035,CORNISH TWP,State Senator District 20,20,DFL,LYLE KOENEN,16,44.4444
37,Lac Qui Parle,0035,CORNISH TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0040,FARM ISLAND TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0040,FARM ISLAND TWP,State Senator District 20,20,R,GREGG KULBERG,6,23.0769
37,Lac Qui Parle,0040,FARM ISLAND TWP,State Senator District 20,20,DFL,LYLE KOENEN,20,76.9231
37,Lac Qui Parle,0040,FARM ISLAND TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0045,FLEMING TWP,State Senator District 20,20,IP,LEON GREENSLIT,3,2.1429
37,Lac Qui Parle,0045,FLEMING TWP,State Senator District 20,20,R,GREGG KULBERG,28,20
37,Lac Qui Parle,0045,FLEMING TWP,State Senator District 20,20,DFL,LYLE KOENEN,109,77.8571
37,Lac Qui Parle,0045,FLEMING TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0060,HAZELTON TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0060,HAZELTON TWP,State Senator District 20,20,R,GREGG KULBERG,4,28.5714
37,Lac Qui Parle,0060,HAZELTON TWP,State Senator District 20,20,DFL,LYLE KOENEN,10,71.4286
37,Lac Qui Parle,0060,HAZELTON TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0065,HILL CITY,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0065,HILL CITY,State Senator District 20,20,R,GREGG KULBERG,5,27.7778
37,Lac Qui Parle,0065,HILL CITY,State Senator District 20,20,DFL,LYLE KOENEN,13,72.2222
37,Lac Qui Parle,0065,HILL CITY,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0070,HILL LAKE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0070,HILL LAKE TWP,State Senator District 20,20,R,GREGG KULBERG,11,40.7407
37,Lac Qui Parle,0070,HILL LAKE TWP,State Senator District 20,20,DFL,LYLE KOENEN,16,59.2593
37,Lac Qui Parle,0070,HILL LAKE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0075,IDUN TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,4.1667
37,Lac Qui Parle,0075,IDUN TWP,State Senator District 20,20,R,GREGG KULBERG,10,41.6667
37,Lac Qui Parle,0075,IDUN TWP,State Senator District 20,20,DFL,LYLE KOENEN,13,54.1667
37,Lac Qui Parle,0075,IDUN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0080,JEVNE TWP,State Senator District 20,20,IP,LEON GREENSLIT,2,6.0606
37,Lac Qui Parle,0080,JEVNE TWP,State Senator District 20,20,R,GREGG KULBERG,10,30.303
37,Lac Qui Parle,0080,JEVNE TWP,State Senator District 20,20,DFL,LYLE KOENEN,21,63.6364
37,Lac Qui Parle,0080,JEVNE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0085,KIMBERLY TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,2.6316
37,Lac Qui Parle,0085,KIMBERLY TWP,State Senator District 20,20,R,GREGG KULBERG,8,21.0526
37,Lac Qui Parle,0085,KIMBERLY TWP,State Senator District 20,20,DFL,LYLE KOENEN,29,76.3158
37,Lac Qui Parle,0085,KIMBERLY TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0090,LAKESIDE TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0090,LAKESIDE TWP,State Senator District 20,20,R,GREGG KULBERG,4,33.3333
37,Lac Qui Parle,0090,LAKESIDE TWP,State Senator District 20,20,DFL,LYLE KOENEN,8,66.6667
37,Lac Qui Parle,0090,LAKESIDE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0095,LEE TWP,State Senator District 20,20,IP,LEON GREENSLIT,5,3.4247
37,Lac Qui Parle,0095,LEE TWP,State Senator District 20,20,R,GREGG KULBERG,67,45.8904
37,Lac Qui Parle,0095,LEE TWP,State Senator District 20,20,DFL,LYLE KOENEN,74,50.6849
37,Lac Qui Parle,0095,LEE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0110,LOGAN TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0110,LOGAN TWP,State Senator District 20,20,R,GREGG KULBERG,13,40.625
37,Lac Qui Parle,0110,LOGAN TWP,State Senator District 20,20,DFL,LYLE KOENEN,19,59.375
37,Lac Qui Parle,0110,LOGAN TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0115,MCGRATH,State Senator District 20,20,IP,LEON GREENSLIT,1,11.1111
37,Lac Qui Parle,0115,MCGRATH,State Senator District 20,20,R,GREGG KULBERG,0,0
37,Lac Qui Parle,0115,MCGRATH,State Senator District 20,20,DFL,LYLE KOENEN,8,88.8889
37,Lac Qui Parle,0115,MCGRATH,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0120,MCGREGOR,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0120,MCGREGOR,State Senator District 20,20,R,GREGG KULBERG,8,40
37,Lac Qui Parle,0120,MCGREGOR,State Senator District 20,20,DFL,LYLE KOENEN,12,60
37,Lac Qui Parle,0120,MCGREGOR,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0125,MCGREGOR TWP,State Senator District 20,20,IP,LEON GREENSLIT,2,7.6923
37,Lac Qui Parle,0125,MCGREGOR TWP,State Senator District 20,20,R,GREGG KULBERG,9,34.6154
37,Lac Qui Parle,0125,MCGREGOR TWP,State Senator District 20,20,DFL,LYLE KOENEN,15,57.6923
37,Lac Qui Parle,0125,MCGREGOR TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0130,MACVILLE TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,8.3333
37,Lac Qui Parle,0130,MACVILLE TWP,State Senator District 20,20,R,GREGG KULBERG,4,33.3333
37,Lac Qui Parle,0130,MACVILLE TWP,State Senator District 20,20,DFL,LYLE KOENEN,7,58.3333
37,Lac Qui Parle,0130,MACVILLE TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0135,MALMO TWP,State Senator District 20,20,IP,LEON GREENSLIT,0,0
37,Lac Qui Parle,0135,MALMO TWP,State Senator District 20,20,R,GREGG KULBERG,6,54.5455
37,Lac Qui Parle,0135,MALMO TWP,State Senator District 20,20,DFL,LYLE KOENEN,5,45.4545
37,Lac Qui Parle,0135,MALMO TWP,State Senator District 20,20,WI,WRITE-IN**,0,0
37,Lac Qui Parle,0140,MORRISON TWP,State Senator District 20,20,IP,LEON GREENSLIT,1,5.8824
